"ocid","release_id","id","title","description","status","procuringEntity_id","procuringEntity_name","value_amount","value_currency","procurementMethod","procurementMethodDetails","mainProcurementCategory","awardCriteria","tenderPeriod_startDate","tenderPeriod_endDate","tenderPeriod_maxExtentDate","tenderPeriod_durationInDays","enquiryPeriod_startDate","enquiryPeriod_endDate","enquiryPeriod_maxExtentDate","enquiryPeriod_durationInDays","hasEnquiries","eligibilityCriteria","awardPeriod_startDate","awardPeriod_endDate","awardPeriod_maxExtentDate","awardPeriod_durationInDays","numberOfTenderers"
"ocds-5wno2w-ABMJ-CON-CD-2015-03-53255","ABMJ-CON-CD-2015-03-53255-2021-12-03T01:03:07.736Z","ABMJ-CON-CD-2015-03-53255","ABMJ-CON-CD-2015-03-53255","FISCALIZACION DEL ESTUDIO PARA LA ACTUALIZACIÓN DEL CATASTRO DE
PREDIOS URBANOS Y TRES POSTES DEL CANTÓN ALFREDO BAQUERIZO MORENO (JUJAN)","complete","EC-RUC-0960001970001-53255","MUNICIPIO DE ALFREDO BAQUERIZO MORENO (JUJAN)","39606.38","USD","direct","Contratacion directa","services","ratedCriteria","2015-07-14T19:00:00-05:00","","","","2015-07-14T19:00:00-05:00","2015-07-15T10:00:00-05:00","2015-07-15T10:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2015-07-20T15:00:00-05:00","2015-07-20T15:00:00-05:00","","1"
"ocds-5wno2w-ACID-001-GADMCH-2015-2479","ACID-001-GADMCH-2015-2479-2021-12-02T21:41:58.887Z","ACID-001-GADMCH-2015-2479","ACID-001-GADMCH-2015-2479","“LA ACTUALIZACIÓN DEL DIAGNÓSTICO DEL COMPONENTE BIOFISICO Y CARTOGRAFÍA PARA LA ELABORACIÓN DE MAPAS TEMÁTICOS DEL DIAGNOSTICO POR COMPONENTES, CATEGORIAS DE USO DE LA TIERRA CUT., Y CATEGORIAS DE ORDENAMIENTO TERRITORIAL COT. DEL PDyOT DEL CANTÓN CHAGUARPAMBA, PROVINCIA DE LOJA 2015...”","complete","EC-RUC-1160836120001-2479","GOBIERNO AUTONOMO MUNICIPAL DEL CANTON CHAGUARPAMBA","15000.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-09-30T14:00:00-05:00","","","","2015-09-30T14:00:00-05:00","2015-10-01T09:00:00-05:00","2015-10-01T09:00:00-05:00","","","Experiencia General,Experiencia Específica,Instrumentos y equipos disponibles","","2015-10-06T16:00:00-05:00","2015-10-06T16:00:00-05:00","","1"
"ocds-5wno2w-ADPET-CDC-001-2015-88317","ADPET-CDC-001-2015-88317-2021-12-02T23:47:17.340Z","ADPET-CDC-001-2015-88317","ADPET-CDC-001-2015-88317","ACTUALIZACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL DE LA PARROQUIA EL TRIUNFO","complete","EC-RUC-1660011290001-88317","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL TRIUNFO","30000.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-03-05T09:00:00-05:00","","","","2015-03-05T09:00:00-05:00","2015-03-06T09:00:00-05:00","2015-03-06T09:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2015-03-11T09:00:00-05:00","2015-03-11T09:00:00-05:00","","1"
"ocds-5wno2w-AEP-CDC-002-2015-318345","AEP-CDC-002-2015-318345-2021-12-03T00:45:47.296Z","AEP-CDC-002-2015-318345","AEP-CDC-002-2015-318345","“ESTUDIO DE IMPACTO AMBIENTAL PARA EL LICENCIAMIENTO AMBIENTAL DE LA PLANTA DE ASFALTO Y PLANTA DE TRITURACION MATERIAL PETREO DE ASFALTAR EP”","complete","EC-RUC-0160050450001-318345","Empresa Pública de Áridos y Asfaltos del Azuay","16728.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-02-13T12:00:00-05:00","","","","2015-02-13T12:00:00-05:00","2015-02-13T13:00:00-05:00","2015-02-13T13:00:00-05:00","","","Experiencia General,Experiencia Específica,Plan de Trabajo,Instrumentos y equipos disponibles","","2015-02-19T11:00:00-05:00","2015-02-19T11:00:00-05:00","","1"
"ocds-5wno2w-ABM-CON-CD-002-2015-53255","ABM-CON-CD-002-2015-53255-2021-12-03T00:00:55.308Z","ABM-CON-CD-002-2015-53255","ABM-CON-CD-002-2015-53255","FISCALIZACIONES PARA LA CONSULTORIA DE REHABILITACIÓN Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE PARA LOS DIFERENTES RECINTOS DEL CANTÓN Y FISCALIZACIÓN DE LA CONSULTORÍA DEL SISTEMA DE ALACANTARILLADO SANITARIO DE LA ZONA URBANA DEL CANTÓN ALFREDO BAQUERIZO MORENO (JUJAN).","complete","EC-RUC-0960001970001-53255","MUNICIPIO DE ALFREDO BAQUERIZO MORENO (JUJAN)","15305.02","USD","direct","Contratacion directa","services","ratedCriteria","2015-05-25T12:00:00-05:00","","","","2015-05-25T12:00:00-05:00","2015-05-25T17:00:00-05:00","2015-05-25T17:00:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2015-06-03T12:00:00-05:00","2015-06-03T12:00:00-05:00","","1"
"ocds-5wno2w-ABM-CON-CD-2015-001-53255","ABM-CON-CD-2015-001-53255-2021-12-02T23:55:11.420Z","ABM-CON-CD-2015-001-53255","ABM-CON-CD-2015-001-53255","CONSULTORÍA PARA LA EVALUACIÓN DEL SISTEMA EXISTENTE, ESTUDIOS Y DISEÑOS DEFINITIVOS PARA LA REHABILITACIÓN Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE PARA LOS DIFERENTES RECINTOS DEL CANTÓN ALFREDO BAQUERIZO MORENO (JUJAN) DE LA PROVINCIA DEL GUAYAS","complete","EC-RUC-0960001970001-53255","MUNICIPIO DE ALFREDO BAQUERIZO MORENO (JUJAN)","65000.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-04-22T10:30:00-05:00","","","","2015-04-22T10:30:00-05:00","2015-04-23T11:00:00-05:00","2015-04-23T11:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles,Participación Nacional","","2015-04-30T14:00:00-05:00","2015-04-30T14:00:00-05:00","","1"
"ocds-5wno2w-ABM-CON-CD-2015-004-53255","ABM-CON-CD-2015-004-53255-2021-12-03T00:20:00.434Z","ABM-CON-CD-2015-004-53255","ABM-CON-CD-2015-004-53255","REGULARIZACIÓN AMBIENTAL DE LOS PROYECTOS,  PLAN DE CIERRE Y ABANDONO DEL ACTUAL MERCADO MUNICIPAL, TERMINANCIÓN DEL NUEVO MERCADO MUNICIPAL Y PLAN MAESTRO DE AAPP DEL GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ALFREDO BAQUERIZO  MORENO (JUJAN).","complete","EC-RUC-0960001970001-53255","MUNICIPIO DE ALFREDO BAQUERIZO MORENO (JUJAN)","21000.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-09-03T14:00:00-05:00","","","","2015-09-03T14:00:00-05:00","2015-09-03T17:00:00-05:00","2015-09-03T17:00:00-05:00","","","Otros Parámetros de Calificación,Experiencia General","","2015-09-10T14:00:00-05:00","2015-09-10T14:00:00-05:00","","1"
"ocds-5wno2w-ABM-CON-CD-2015-005-53255","ABM-CON-CD-2015-005-53255-2021-12-03T00:22:46.562Z","ABM-CON-CD-2015-005-53255","ABM-CON-CD-2015-005-53255","CONSULTORIA PARA EL DIAGNOSTICO Y EJECUCION INMEDIATA ENFOCADA EN  INFORME DE DIAGNOSTICO INSTITUCIONAL ESTATUTO ORGANICO DE GESTION ORGANIZACIONAL POR PROCESOS, MANUAL DE CLASIFICACION DE PUESTOS, PROYECTO DE LISTA DE ASIGNACIÓN DEL PERSONAL Y ORGANIGRAMA ESTRUCTURAL DEL GAD MUNICIPAL DEL CANTON ALFREDO BAQUERIZO MORENO JUJAN","complete","EC-RUC-0960001970001-53255","MUNICIPIO DE ALFREDO BAQUERIZO MORENO (JUJAN)","30000.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-09-24T14:00:00-05:00","","","","2015-09-24T14:00:00-05:00","2015-10-01T17:00:00-05:00","2015-10-01T17:00:00-05:00","7","","Experiencia General,Experiencia Específica","","2015-10-08T16:00:00-05:00","2015-10-08T16:00:00-05:00","","1"
"ocds-5wno2w-CDC-EECS-DD-017-2015-56835","CDC-EECS-DD-017-2015-56835-2021-12-02T21:04:37.205Z","CDC-EECS-DD-017-2015-56835","CDC-EECS-DD-017-2015-56835","ELABORACIÓN DE DISEÑOS DE SISTEMAS DE DISTRIBUCIÓN ELÉCTRICA","complete","EC-RUC-0190003809001-56835","EMPRESA ELECTRICA REGIONAL CENTROSUR C.A.","8992.74","USD","direct","Contratacion directa","services","ratedCriteria","2015-09-01T16:00:00-05:00","","","","2015-09-01T16:00:00-05:00","2015-09-02T16:00:00-05:00","2015-09-02T16:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2015-09-15T16:00:00-05:00","2015-09-15T16:00:00-05:00","","1"
"ocds-5wno2w-C-010-GAD6C-2015-115732","C-010-GAD6C-2015-115732-2021-12-03T00:38:26.797Z","C-010-GAD6C-2015-115732","C-010-GAD6C-2015-115732","Elaboracion del diseño del parque integral de la familia","complete","EC-RUC-1060021770001-115732","JUNTA PARROUIAL 6 DE JULIO DE CUELLAJE","4000.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-12-03T16:00:00-05:00","","","","2015-12-03T16:00:00-05:00","2015-12-03T17:00:00-05:00","2015-12-03T17:00:00-05:00","","","Experiencia General,Experiencia Específica","","2015-12-08T12:15:00-05:00","2015-12-08T12:15:00-05:00","","1"
"ocds-5wno2w-CADMCA-CDC-17-2015-3680","CADMCA-CDC-17-2015-3680-2021-12-02T21:08:35.338Z","CADMCA-CDC-17-2015-3680","CADMCA-CDC-17-2015-3680","CONTRATACIÒN DE SERVICIOS PARA LA ELABORACIÒN DE  LA ESTRATEGIA DE DIFUSIÒN Y COMUNICACION, INCLUYENDO EL DISEÑO DE MATERIALES EDUCATIVO-INFORMATIVO PARA EL PROYECTO DE GESTIÒN INTEGRAL DE DESECHOS SÒLIDOS E HIGIENE URBANA PARA EL CANTON ALAUSI","complete","EC-RUC-0660000440001-3680","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI","8410.60","USD","direct","Contratacion directa","services","ratedCriteria","2015-09-03T17:00:00-05:00","","","","2015-09-03T17:00:00-05:00","2015-09-04T17:00:00-05:00","2015-09-04T17:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2015-09-14T17:00:00-05:00","2015-09-14T17:00:00-05:00","","1"
"ocds-5wno2w-CBS-CR-01-2015-28655","CBS-CR-01-2015-28655-2021-12-03T00:29:12.775Z","CBS-CR-01-2015-28655","CBS-CR-01-2015-28655","CONTRATACION DE CONSULTORIA PARA ELABORACION DE NORMATIVA INTERNA QUE PERMITA CONTAR CON UNA ESTRUCTURA INSTITUCIONAL ADECUADA Y UNA EFICIENTE ADMINISTRACION DE TALENTO HUMANO","complete","EC-RUC-1768098410001-28655","CUERPO DE BOMBEROS DE SANGOLQUI","15000.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-10-22T10:00:00-05:00","","","","2015-10-22T10:00:00-05:00","2015-10-23T10:00:00-05:00","2015-10-23T10:00:00-05:00","1","","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2015-10-29T15:30:00-05:00","2015-10-29T15:30:00-05:00","","1"
"ocds-5wno2w-CCD-CBMPAS-2015-001-26752","CCD-CBMPAS-2015-001-26752-2021-12-02T22:42:09.316Z","CCD-CBMPAS-2015-001-26752","CCD-CBMPAS-2015-001-26752","ELABORACION DEL REGLAMENTO INTERNO DE SEGURIDAD Y SALUD EN EL TRABAJO DEL CBMPAS","complete","EC-RUC-0760008240001-26752","CUERPO DE BOMBEROS MUNICIPAL DEL CANTON  PASAJE","4400.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-11-10T09:00:00-05:00","","","","2015-11-10T09:00:00-05:00","2015-11-11T09:00:00-05:00","2015-11-11T09:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Instrumentos y equipos disponibles","","2015-11-20T10:00:00-05:00","2015-11-20T10:00:00-05:00","","1"
"ocds-5wno2w-CCD-0002-COMAGA-2015-374717","CCD-0002-COMAGA-2015-374717-2021-12-02T20:34:17.819Z","CCD-0002-COMAGA-2015-374717","CCD-0002-COMAGA-2015-374717","TALLER DE MOTIVIACIÓN E INTEGRACIÓN COMAGA 2015, para los Gobiernos Autónomos Descentralizados Municipales asociados.","complete","EC-RUC-1768160230001-374717","Consorcio de Municipios Amazónicos y Galápagos","15600.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-08-06T16:00:00-05:00","","","","2015-08-06T16:00:00-05:00","2015-08-07T10:45:00-05:00","2015-08-07T10:45:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico,Plan de Trabajo","","2015-08-13T15:15:00-05:00","2015-08-13T15:15:00-05:00","","1"
"ocds-5wno2w-ASE-FA-COS1-001-2015-118969","ASE-FA-COS1-001-2015-118969-2021-12-02T20:33:46.628Z","ASE-FA-COS1-001-2015-118969","ASE-FA-COS1-001-2015-118969","ASESORÍA TÉCNICA ESPECIALIZADA PARA LA CALIBRACIÓN DEL RADAR AN/TPS-70.","complete","EC-RUC-1768017780001-118969","PAGADURIA CENTRO DE OPERACIONES SECTORIALES No 1 COS-1","14285.71","USD","direct","Contratacion directa","services","ratedCriteria","2015-08-06T14:00:00-05:00","","","","2015-08-06T14:00:00-05:00","2015-08-06T15:00:00-05:00","2015-08-06T15:00:00-05:00","","","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Participación Nacional","","2015-08-18T14:00:00-05:00","2015-08-18T14:00:00-05:00","","1"
"ocds-5wno2w-ASE-FA-COS1-002-2015-118969","ASE-FA-COS1-002-2015-118969-2021-12-02T21:21:26.050Z","ASE-FA-COS1-002-2015-118969","ASE-FA-COS1-002-2015-118969","CONTRATACION DE UN ESTUDIO  DE IMPACTO AMBIENTAL EXPOST  Y PLANES  DE  MANEJO AMBIENTAL.","complete","EC-RUC-1768017780001-118969","PAGADURIA CENTRO DE OPERACIONES SECTORIALES No 1 COS-1","42410.72","USD","direct","Contratacion directa","services","ratedCriteria","2015-09-22T07:00:00-05:00","","","","2015-09-22T07:00:00-05:00","2015-09-30T07:00:00-05:00","2015-09-30T07:00:00-05:00","8","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2015-10-13T15:30:00-05:00","2015-10-13T15:30:00-05:00","","1"
"ocds-5wno2w-CCD-005-OSC-ZS-2015-253178","CCD-005-OSC-ZS-2015-253178-2021-12-02T19:45:02.687Z","CCD-005-OSC-ZS-2015-253178","CCD-005-OSC-ZS-2015-253178","ESTUDIOS DE EVALUACIÓN Y REDISEÑO DEFINITIVO DEL PLAN MAESTRO DE AGUA POTABLE PARA LA CABECERA CANTONAL DE SUSCAL, PROVINCIA DEL CAÑAR","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","70241.61","USD","direct","Contratacion directa","services","ratedCriteria","2015-07-02T14:00:00-05:00","","","","2015-07-02T14:00:00-05:00","2015-07-03T16:45:00-05:00","2015-07-03T16:45:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2015-07-17T16:45:00-05:00","2015-07-17T16:45:00-05:00","","1"
"ocds-5wno2w-CCD-006-OSC-ZS-2015-253178","CCD-006-OSC-ZS-2015-253178-2021-12-03T00:22:57.774Z","CCD-006-OSC-ZS-2015-253178","CCD-006-OSC-ZS-2015-253178","ESTUDIO Y DISEÑO DEFINITIVO  PARA  LA CONSTRUCCIÓN DE UN PUENTE EN LA COMUNIDAD DE HONDOTURO DE LA PARROQUIA RURAL NUEVA JERUSALÉN, CANTÓN BIBLIAN, DE LA PROVINCIA DEL CAÑAR","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","25000.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-09-18T10:00:00-05:00","","","","2015-09-18T10:00:00-05:00","2015-09-21T10:00:00-05:00","2015-09-21T10:00:00-05:00","3","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2015-09-30T16:45:00-05:00","2015-09-30T16:45:00-05:00","","1"
"ocds-5wno2w-CCD-008-EPP-OSC-2015-253178","CCD-008-EPP-OSC-2015-253178-2021-12-02T17:09:09.654Z","CCD-008-EPP-OSC-2015-253178","CCD-008-EPP-OSC-2015-253178","“AUDITORÍA AMBIENTAL DE CUMPLIMIENTO DE LA ESTACIÓN DE SERVICIO AMAZONAS DE EP PETROECUADOR, PERÍODO 09/2011 A 09/2013”,","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","19731.63","USD","direct","Contratacion directa","services","ratedCriteria","2015-03-02T18:00:00-05:00","","","","2015-03-02T18:00:00-05:00","2015-03-04T18:00:00-05:00","2015-03-04T18:00:00-05:00","2","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2015-03-16T18:00:00-05:00","2015-03-16T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-008-OSC-ZS-2015-253178","CCD-008-OSC-ZS-2015-253178-2021-12-03T00:23:46.328Z","CCD-008-OSC-ZS-2015-253178","CCD-008-OSC-ZS-2015-253178","ESTUDIO DE EVALUACIÓN Y DISEÑO DEFINITIVO DEL SISTEMA DE AGUA POTABLE PARA LA COMUNIDAD DE AGUARONGO PERTENECIENTE AL CANTÓN BIBLIÁN, PROVINCIA DEL CAÑAR","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","40000.00","USD","direct","Contratacion directa","services","ratedCriteria","2015-09-24T12:00:00-05:00","","","","2015-09-24T12:00:00-05:00","2015-09-25T16:45:00-05:00","2015-09-25T16:45:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2015-10-05T16:45:00-05:00","2015-10-05T16:45:00-05:00","","1"
