"ocid","release_id","id","title","description","status","procuringEntity_id","procuringEntity_name","value_amount","value_currency","procurementMethod","procurementMethodDetails","mainProcurementCategory","awardCriteria","tenderPeriod_startDate","tenderPeriod_endDate","tenderPeriod_maxExtentDate","tenderPeriod_durationInDays","enquiryPeriod_startDate","enquiryPeriod_endDate","enquiryPeriod_maxExtentDate","enquiryPeriod_durationInDays","hasEnquiries","eligibilityCriteria","awardPeriod_startDate","awardPeriod_endDate","awardPeriod_maxExtentDate","awardPeriod_durationInDays","numberOfTenderers"
"ocds-5wno2w-CDC-GADPRRR-2024-002-100232","CDC-GADPRRR-2024-002-100232-2024-02-27T12:42:44.090Z-compiled","CDC-GADPRRR-2024-002-100232","CDC-GADPRRR-2024-002-100232","ACTUALIZACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL 2023 2027 DEL GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL ROSARIO RUMICHACA DEL CANTON PELILEO PROVINCIA DE TUNGURAHUA","active","EC-RUC-1865014620001-100232","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL ROSARIO RUMICHACA","17800.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-22T19:00:00-05:00","","","","2024-01-22T19:00:00-05:00","2024-01-24T14:00:00-05:00","2024-01-24T14:00:00-05:00","1","TRUE","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2024-02-06T20:00:00-05:00","2024-02-06T20:00:00-05:00","","1"
"ocds-5wno2w-CDC-GADCCH-2024-003-43041","CDC-GADCCH-2024-003-43041-2024-05-03T14:52:54.992Z-compiled","CDC-GADCCH-2024-003-43041","CDC-GADCCH-2024-003-43041","FISCALIZACIÓN PARA LOS “ESTUDIOS DE FACTIBILIDAD Y DISEÑOS DEFINITIVOS PARA LA GESTIÓN INTEGRAL DE LOS RESIDUOS SÓLIDOS Y CIERRE TÉCNICO QUE INCLUYA EL DISEÑO DEL RELLENO SANITARIO DE RESIDUOS SÓLIDOS GENERADOS EN EL CANTÓN CHINCHIPE, PROVINCIA DE ZAMORA CHINCHIPE Y SU RESPECTIVA REGULARIZACIÓN AMBIENTAL","active","EC-RUC-1960000460001-43041","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CHINCHIPE","8700.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-23T17:30:00-05:00","","","","2024-01-23T17:30:00-05:00","2024-01-25T10:00:00-05:00","2024-01-25T10:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2024-02-07T17:00:00-05:00","2024-02-07T17:00:00-05:00","","1"
"ocds-5wno2w-CDC-FONAG-2024-002-227909","CDC-FONAG-2024-002-227909-2024-09-05T17:45:56.066Z-compiled","CDC-FONAG-2024-002-227909","CDC-FONAG-2024-002-227909","Contratación de la consultoría para el cambio de arquitectura web de la plataforma de administración de datos hidroclimáticos PARAMH2O","active","EC-RUC-1791722205001-227909","FIDEICOMISO MERCANTIL FONDO AMBIENTAL PARA LA PROTECCION DE LAS CUENCAS  Y AGUA - FONAG","8000.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-23T16:00:00-05:00","","","","2024-01-23T16:00:00-05:00","2024-01-24T16:00:00-05:00","2024-01-24T16:00:00-05:00","1","","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Programación de los Servicios","","2024-02-06T16:00:00-05:00","2024-02-06T16:00:00-05:00","","1"
"ocds-5wno2w-CDC-GADC-2024-18424-2616","CDC-GADC-2024-18424-2616-2024-10-16T19:13:32.546Z-compiled","CDC-GADC-2024-18424-2616","CDC-GADC-2024-18424-2616","CONSULTORÍA PARA LA DETERMINACIÓN DE ESTRATEGIAS DE COMUNICACIÓN Y PUBLICIDAD INSTITUCIONAL PARA EL GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL CANTÓN CUENCA","active","EC-RUC-0160000270001-2616","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CUENCA","47000.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-22T15:00:00-05:00","","","","2024-01-22T15:00:00-05:00","2024-01-24T15:00:00-05:00","2024-01-24T15:00:00-05:00","2","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2024-02-07T15:00:00-05:00","2024-02-07T15:00:00-05:00","","1"
"ocds-5wno2w-CDC-GADCM-2023-001-21126","CDC-GADCM-2023-001-21126-2025-05-17T13:02:37.274Z-compiled","CDC-GADCM-2023-001-21126","CDC-GADCM-2023-001-21126","CONTRATACIÓN DE LA CONSULTORÍA PARA EL DESARROLLO DE LA GUÍA TURÍSTICA PARA RESCATAR, PROMOCIONAR, FORTALECER Y DIFUNDIR LOS SITIOS TURÍSTICOS DEL CANTÓN MOCACHE","complete","EC-RUC-1260002190001-21126","GOBIERNO MUNICIPAL DE MOCACHE","17857.14","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-04T11:00:00-05:00","","","","2024-01-04T11:00:00-05:00","2024-01-04T17:00:00-05:00","2024-01-04T17:00:00-05:00","","","Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2024-01-10T17:00:00-05:00","2024-01-10T17:00:00-05:00","","1"
"ocds-5wno2w-CDC-GADPRLINARES-2024-001-115480","CDC-GADPRLINARES-2024-001-115480-2024-02-01T11:43:47.106Z-compiled","CDC-GADPRLINARES-2024-001-115480","CDC-GADPRLINARES-2024-001-115480","ACTUALIZACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL DE LA PARROQUIA DE LINARES CANTÓN EL CHACO, PROVINCIA DE NAPO","complete","EC-RUC-1560505200001-115480","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LINARES","22344.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-19T11:00:00-05:00","","","","2024-01-19T11:00:00-05:00","2024-01-19T15:00:00-05:00","2024-01-19T15:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2024-01-23T15:00:00-05:00","2024-01-23T15:00:00-05:00","","1"
"ocds-5wno2w-CDC-GADPRCUY-2024-0001-104788","CDC-GADPRCUY-2024-0001-104788-2025-05-30T15:40:10.614Z-compiled","CDC-GADPRCUY-2024-0001-104788","CDC-GADPRCUY-2024-0001-104788","CONTRATACIÓN DE CONSULTORÍA PARA ACTUALIZACIÓN DE PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL.","complete","EC-RUC-1560506870001-104788","junta parroquial de cuyuja","15000.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-12T15:00:00-05:00","","","","2024-01-12T15:00:00-05:00","2024-01-12T17:00:00-05:00","2024-01-12T17:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2024-01-22T11:00:00-05:00","2024-01-22T11:00:00-05:00","","1"
"ocds-5wno2w-CDC-GADPRHUERTAS-2024-01-120985","CDC-GADPRHUERTAS-2024-01-120985-2024-03-01T12:58:43.491Z-compiled","CDC-GADPRHUERTAS-2024-01-120985","CDC-GADPRHUERTAS-2024-01-120985","ACTUALIZACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL DE LA PARROQUIA RURAL HUERTAS","active","EC-RUC-0760027700001-120985","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE HUERTAS","22000.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-17T20:00:00-05:00","","","","2024-01-17T20:00:00-05:00","2024-01-22T20:00:00-05:00","2024-01-22T20:00:00-05:00","5","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2024-02-06T17:00:00-05:00","2024-02-06T17:00:00-05:00","","1"
"ocds-5wno2w-CDC-GADPRME-2024-001-104297","CDC-GADPRME-2024-001-104297-2025-06-10T15:54:58.687Z-compiled","CDC-GADPRME-2024-001-104297","CDC-GADPRME-2024-001-104297","ACTUALIZACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL 2023-2027 DE LA PARROQUIA DE MARCOS ESPINEL, DEL CANTÓN PÍLLARO, PROVINCIA DE TUNGURAHUA","complete","EC-RUC-1865017130001-104297","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MARCOS ESPINEL","18000.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-05T14:00:00-05:00","","","","2024-01-05T14:00:00-05:00","2024-01-08T14:00:00-05:00","2024-01-08T14:00:00-05:00","3","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2024-01-18T15:00:00-05:00","2024-01-18T15:00:00-05:00","","1"
"ocds-5wno2w-CDC-GAD-MCS-2024-01-57127","CDC-GAD-MCS-2024-01-57127-2024-02-20T12:34:22.136Z-compiled","CDC-GAD-MCS-2024-01-57127","CDC-GAD-MCS-2024-01-57127","FISCALIZACION DE READECUACIONES DE SISTEMA DE ILUMINACION EN EL PARTERRE CENTRAL DE LA AV. LEON FEBRES CORDERO RIVADENEYRA, ENTRE LA URBANIZACIÓN LA MARINA, LA BRISA, Y LA CALLE HACIA LA URBANIZACIÓN LA PENÍNSULA EN CIUDAD CELESTE DE LA PARROQUIA URBANA SATELITE LA PUNTILLA DEL CANTON SAMBORONDON","active","EC-RUC-0960001460001-57127","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SAMBORONDON","14268.52","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-22T17:00:00-05:00","","","","2024-01-22T17:00:00-05:00","2024-01-24T17:00:00-05:00","2024-01-24T17:00:00-05:00","2","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","","2024-02-07T17:00:00-05:00","2024-02-07T17:00:00-05:00","","1"
"ocds-5wno2w-CDC-CBI-2024-001-23759","CDC-CBI-2024-001-23759-2024-02-24T12:45:33.703Z-compiled","CDC-CBI-2024-001-23759","CDC-CBI-2024-001-23759","CONTRATACIÓN DE FISCALIZACIÓN DE LA OBRA CONSTRUCCIÓN DEL NUEVO EDIFICIO DE LA ESTACIÓN DE BOMBEROS X2 YACUCALLE","active","EC-RUC-1060021420001-23759","Cuerpo de Bomberos de Ibarra","34321.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-24T16:00:00-05:00","","","","2024-01-24T16:00:00-05:00","2024-01-26T16:00:00-05:00","2024-01-26T16:00:00-05:00","2","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2024-02-14T16:00:00-05:00","2024-02-14T16:00:00-05:00","","1"
"ocds-5wno2w-CDC-CORPAC-2024-00002-124557","CDC-CORPAC-2024-00002-124557-2024-03-12T13:48:18.773Z-compiled","CDC-CORPAC-2024-00002-124557","CDC-CORPAC-2024-00002-124557","Consultoría para el diseño de reingeniería del CCTV para el Aeropuerto Mariscal La Mar","active","EC-RUC-0190335852001-124557","Corporación Aeroportuaria de Cuenca","16750.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-26T16:00:00-05:00","","","","2024-01-26T16:00:00-05:00","2024-01-31T13:00:00-05:00","2024-01-31T13:00:00-05:00","4","","Experiencia Específica,Experiencia Personal Técnico","","2024-02-19T16:00:00-05:00","2024-02-19T16:00:00-05:00","","1"
"ocds-5wno2w-CDC-BCBG-2024-0001-2528","CDC-BCBG-2024-0001-2528-2025-01-17T10:30:21.556Z-compiled","CDC-BCBG-2024-0001-2528","CDC-BCBG-2024-0001-2528","CONTRATACIÓN DE ESTUDIOS PREVIOS PARA LA CONSTRUCCIÓN DEL NUEVO CUARTEL A UBICARSE EN EL SECTOR PUERTO RICO DEL BENEMÉRITO CUERPO DE BOMBEROS DE GUAYAQUIL","active","EC-RUC-0968514210001-2528","BENEMERITO CUERPO DE BOMBEROS DE GUAYAQUIL  ","29374.96","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-24T13:00:00-05:00","","","","2024-01-24T13:00:00-05:00","2024-01-26T13:00:00-05:00","2024-01-26T13:00:00-05:00","2","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2024-02-09T18:00:00-05:00","2024-02-09T18:00:00-05:00","","1"
"ocds-5wno2w-CDC-GADPASTOCALLE-2024-003-115961","CDC-GADPASTOCALLE-2024-003-115961-2024-01-30T11:42:43.096Z-compiled","CDC-GADPASTOCALLE-2024-003-115961","CDC-GADPASTOCALLE-2024-003-115961","CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA PARA LA  EJECUCION DE ESTUDIO PARA EL ADOQUINADO DE VARIAS VIAS URBANAS  EN LA PARROQUIA SAN JUAN DE PASTOCALLE, CANTÓN LATACUNGA,  PROVINCIA DE COTOPAXI","active","EC-RUC-0560018830001-115961","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN JUAN DE PASTOCALLE","14500.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-16T09:00:00-05:00","","","","2024-01-16T09:00:00-05:00","2024-01-17T17:00:00-05:00","2024-01-17T17:00:00-05:00","1","TRUE","Experiencia General,Experiencia Específica,Plan de Trabajo","","2024-01-29T17:00:00-05:00","2024-01-29T17:00:00-05:00","","1"
"ocds-5wno2w-CDC-GADPLUQ-2024-004-141370","CDC-GADPLUQ-2024-004-141370-2024-06-26T00:15:19.806Z-compiled","CDC-GADPLUQ-2024-004-141370","CDC-GADPLUQ-2024-004-141370","FISCALIZACIÓN DE LA OBRA DE LA CONSTRUCCIÓN DE ACERAS Y BORDILLOS EN LA CALLE CARLOS M ESTRADA ENTRE CALLE 12 DE OCTUBRE Y CALLE EL ORO DE LA PARROQUIA LA UNIÓN DEL CANTÓN QUININDE, PROVINCIA DE ESMERALDAS","active","EC-RUC-0860038720001-141370","GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA LA UNION","4655.45","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-17T09:30:00-05:00","","","","2024-01-17T09:30:00-05:00","2024-01-17T10:30:00-05:00","2024-01-17T10:30:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2024-01-22T19:00:00-05:00","2024-01-22T19:00:00-05:00","","1"
"ocds-5wno2w-CDC-GADPAC-2024-005-128780","CDC-GADPAC-2024-005-128780-2024-02-20T12:34:14.679Z-compiled","CDC-GADPAC-2024-005-128780","CDC-GADPAC-2024-005-128780","SERVICIO DE CONSULTORIA PARA EL FORTALECIMIENTO DEL SISTEMA DE TALENTO HUMANO DEL GAD DE LA PARROQUIA ABDÓN CALDERÓN MEDIANTE LA IMPLEMENTACIÓN DE MANUALES TÉCNICOS PARA LA ADMINISTRACIÓN DEL TALENTO HUMANO.","complete","EC-RUC-1360022280001-128780","GOBIERNO PARROQUIAL AUTONOMO DESCENTRALIZADO DE ABDON CALDERON DE LA PROVINCIA DE MANABI","6250.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-19T15:00:00-05:00","","","","2024-01-19T15:00:00-05:00","2024-01-19T16:00:00-05:00","2024-01-19T16:00:00-05:00","","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2024-01-24T15:00:00-05:00","2024-01-24T15:00:00-05:00","","1"
"ocds-5wno2w-CDC-GAD-MP-2024-001-96177","CDC-GAD-MP-2024-001-96177-2025-02-19T10:57:53.330Z-compiled","CDC-GAD-MP-2024-001-96177","CDC-GAD-MP-2024-001-96177","CONTRATACIÓN DE UNA CONSULTORIA PARA EL SEGUIMIENTO Y EVALUACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL (PDOT) 2019-2023; ACTUALIZACIÓN DEL PDOT PARA EL PERÍODO 2023 -2027 DEL CANTÓN PALLATANGA PROVINCIA DE CHIMBORAZO.","active","EC-RUC-0660001090001-96177","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALLATANGA","60000.00","USD","direct","Contratacion directa","services","ratedCriteria","2024-01-24T15:00:00-05:00","","","","2024-01-24T15:00:00-05:00","2024-01-26T15:00:00-05:00","2024-01-26T15:00:00-05:00","2","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2024-02-14T15:53:00-05:00","2024-02-14T15:53:00-05:00","","1"
