"ocid","release_id","id","title","description","status","procuringEntity_id","procuringEntity_name","value_amount","value_currency","procurementMethod","procurementMethodDetails","mainProcurementCategory","awardCriteria","tenderPeriod_startDate","tenderPeriod_endDate","tenderPeriod_maxExtentDate","tenderPeriod_durationInDays","enquiryPeriod_startDate","enquiryPeriod_endDate","enquiryPeriod_maxExtentDate","enquiryPeriod_durationInDays","hasEnquiries","eligibilityCriteria","awardPeriod_startDate","awardPeriod_endDate","awardPeriod_maxExtentDate","awardPeriod_durationInDays","numberOfTenderers"
"ocds-5wno2w-BID-FERUM2-COT-ES-02-32043","BID-FERUM2-COT-ES-02-32043-2021-12-01T10:46:56.112Z","BID-FERUM2-COT-ES-02-32043","BID-FERUM2-COT-ES-02-32043","ESTUDIOS Y DISEÑO DE PROYECTOS ELECTRICOS PARA SECTORES RURALES ORIENTALES Y OCCIDENTALES DEL CANTON SALCEDO","complete","EC-RUC-0590042110001-32043","EMPRESA ELECTRICA PROVINCIAL COTOPAXI S.A.","27757.94","USD","direct","Contratacion directa","services","ratedCriteria","2018-03-06T20:00:00-05:00","","","","2018-03-06T20:00:00-05:00","2018-03-08T20:00:00-05:00","2018-03-08T20:00:00-05:00","2","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2018-03-19T13:00:00-05:00","2018-03-19T13:00:00-05:00","","1"
"ocds-5wno2w-CCD-001-AMZCH-2018-813060","CCD-001-AMZCH-2018-813060-2021-12-01T11:58:56.116Z","CCD-001-AMZCH-2018-813060","CCD-001-AMZCH-2018-813060","CONTRATACIÓN DE CONSULTORÍA  PARA ESTUDIOS DE INGENIERÍA Y DISEÑO DEFINITIVO DE OBRAS PÚBLICAS GAD MDMQ VALLE DE LOS CHILLOS","complete","EC-RUC-17600034100013140-813060","GAD DEL DISTRITO METROPOLITANO DE QUITO","50892.86","USD","direct","Contratacion directa","services","ratedCriteria","2018-05-31T16:00:00-05:00","","","","2018-05-31T16:00:00-05:00","2018-06-01T09:00:00-05:00","2018-06-01T09:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2018-06-14T11:30:00-05:00","2018-06-14T11:30:00-05:00","","1"
"ocds-5wno2w-CCD-001-COMAGA-2018-374717","CCD-001-COMAGA-2018-374717-2021-12-01T11:49:37.270Z","CCD-001-COMAGA-2018-374717","CCD-001-COMAGA-2018-374717","Diseñar, elaborar y ejecutar la Normativa Interna para llevar acabo 2 Concursos de Méritos y Oposición para los puestos de Analista en Comunicación Social y Analista en Control Interno para el Consorcio de Municipios Amazónicos y Galápagos","complete","EC-RUC-1768160230001-374717","Consorcio de Municipios Amazónicos y Galápagos","2750.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-05-21T09:00:00-05:00","","","","2018-05-21T09:00:00-05:00","2018-05-21T12:00:00-05:00","2018-05-21T12:00:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2018-05-28T15:00:00-05:00","2018-05-28T15:00:00-05:00","","1"
"ocds-5wno2w-CCD-001-GADPRG-2018-116463","CCD-001-GADPRG-2018-116463-2021-12-01T13:50:48.660Z","CCD-001-GADPRG-2018-116463","CCD-001-GADPRG-2018-116463","Contratar una CONSULTORÍA PARA LA ELABORACIÓN DE ESTUDIOS DEFINITIVOS DE RIEGO TECNIFICADO PARA EL SECTOR DE MASTOS - LA MATRIZ DE LA PARROQUIA GUASUNTOS, CANTÓN ALAUSÍ, PROVINCIA DE CHIMBORAZO","complete","EC-RUC-0660827170001-116463","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE GUASUNTOS","8000.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-10-23T16:00:00-05:00","","","","2018-10-23T16:00:00-05:00","2018-10-24T10:00:00-05:00","2018-10-24T10:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2018-10-26T15:00:00-05:00","2018-10-26T15:00:00-05:00","","1"
"ocds-5wno2w-CCD-001-HGIB-2018-3260","CCD-001-HGIB-2018-3260-2021-12-01T12:56:50.243Z","CCD-001-HGIB-2018-3260","CCD-001-HGIB-2018-3260","CONTRATACIÓN DE CONSULTORÍA PARA LA ELABORACIÓN DEL ESTUDIO DE IMPACTO AMBIENTAL EX POST, ELABORACIÓN DE PLANES DE MANEJO Y LICENCIAMIENTO AMBIENTAL DEL HOSPITAL GENERAL IBARRA","complete","EC-RUC-1060015100001-3260","HOSPITAL GENERAL IBARRA","20900.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-08-16T20:00:00-05:00","","","","2018-08-16T20:00:00-05:00","2018-08-17T20:00:00-05:00","2018-08-17T20:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2018-08-30T16:30:00-05:00","2018-08-30T16:30:00-05:00","","1"
"ocds-5wno2w-CCD-002-GADPCH-2018-114173","CCD-002-GADPCH-2018-114173-2021-12-01T16:35:23.828Z","CCD-002-GADPCH-2018-114173","CCD-002-GADPCH-2018-114173","ESTUDIOS DE SUELOS AGRÍCOLAS E INFORMES DE INTERPRETACIÓN Y RECOMENDACIONES PARA OBTENER MAYOR RENDIMIENTO DE PRODUCCIÓN, EN LAS DIFERENTES COMUNIDADES DE LA PARROQUIA CHARAPOTÓ, CANTON SUCRE, PROVINCIA DE MANABI","complete","EC-RUC-1360053160001-114173","JUNTA PARROQUIAL DE CHARAPOTO ","13800.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-11-07T14:00:00-05:00","","","","2018-11-07T14:00:00-05:00","2018-11-08T10:00:00-05:00","2018-11-08T10:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2018-11-12T13:00:00-05:00","2018-11-12T13:00:00-05:00","","1"
"ocds-5wno2w-CCD-015-GADMCPA-2018-8098","CCD-015-GADMCPA-2018-8098-2021-12-01T16:40:18.490Z","CCD-015-GADMCPA-2018-8098","CCD-015-GADMCPA-2018-8098","ELABORACIÓN DE LOS ESTUDIOS DE SUELOS Y DISEÑOS DE LA CUBIERTA METÁLICA DE LA CANCHA MULTIUSO DE LA ESCUELA ANTONIO MORALES DE LA PARROQUIA TOMEBAMBA, CANTÓN PAUTE PROVINCIA DEL AZUAY","complete","EC-RUC-0160000510001-8098","GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN PAUTE","6630.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-12-06T17:30:00-05:00","","","","2018-12-06T17:30:00-05:00","2018-12-06T18:30:00-05:00","2018-12-06T18:30:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2018-12-11T15:00:00-05:00","2018-12-11T15:00:00-05:00","","1"
"ocds-5wno2w-1CCD-GADCC-003-2018-45403","1CCD-GADCC-003-2018-45403-2021-12-01T15:31:40.809Z","1CCD-GADCC-003-2018-45403","1CCD-GADCC-003-2018-45403","CONSULTORIA DE ESTUDIO DE SUELOS  DE LOS PROYECTOS DE REGENERACIÓN PARA LA CALLE JOSE ANGEL PALACIOS (LA FRAGUA),BOLÍVAR, ESPINDOLA ,Y CALLE S/N (SAN SEBASTIAN),VIA AHUACA DEL CARMEN –TIERRAS COLORADAS, PARQUE CENTRAL Y PLAZA DE LOS VALORES DE LA CIUDAD DE CARIAMANGA","complete","EC-RUC-1160000320001-45403","MUNICIPIO DE CALVAS","10810.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-08-29T15:00:00-05:00","","","","2018-08-29T15:00:00-05:00","2018-08-30T15:00:00-05:00","2018-08-30T15:00:00-05:00","1","TRUE","Experiencia General,Experiencia Específica,Plan de Trabajo,Instrumentos y equipos disponibles","","2018-09-10T18:00:00-05:00","2018-09-10T18:00:00-05:00","","1"
"ocds-5wno2w-AA-HJMVIT-001-2018-15857","AA-HJMVIT-001-2018-15857-2021-12-01T15:27:20.490Z","AA-HJMVIT-001-2018-15857","AA-HJMVIT-001-2018-15857","CONTRATACIÓN DE UN CONSULTOR PARA LA ELABORACIÓN DE LA PRIMERA Y SEGUNDA AUDITORÍA AMBIENTAL DE CUMPLIMIENTO DEL ESTUDIO DE IMPACTO AMBIENTAL Y PLAN DE MANEJO AMBIENTAL DEL PROYECTO “INTERVENCIÓN INTEGRAL DEL HOSPITAL JOSE MARIA VELASCO IBARRA","complete","EC-RUC-1560500670001-15857","HOSPITAL JOSE MARIA VELASCO IBARRA DE TENA","35568.94","USD","direct","Contratacion directa","services","ratedCriteria","2018-07-31T17:00:00-05:00","","","","2018-07-31T17:00:00-05:00","2018-08-01T17:00:00-05:00","2018-08-01T17:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2018-08-09T17:00:00-05:00","2018-08-09T17:00:00-05:00","","1"
"ocds-5wno2w-CCD-01-HGPT-DRH-2018-2418","CCD-01-HGPT-DRH-2018-2418-2021-12-01T10:51:15.125Z","CCD-01-HGPT-DRH-2018-2418","CCD-01-HGPT-DRH-2018-2418","ESTUDIO DE PREFACTIBILIDAD DEL EMBALSE RUMIPAMBA, CANTON QUERO, PROVINCIA DE TUNGURAHUA.","complete","EC-RUC-1860000130001-2418","GOBIERNO PROVINCIAL DE TUNGURAHUA","64800.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-03-08T18:00:00-05:00","","","","2018-03-08T18:00:00-05:00","2018-03-12T18:00:00-05:00","2018-03-12T18:00:00-05:00","4","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2018-04-02T16:00:00-05:00","2018-04-02T16:00:00-05:00","","1"
"ocds-5wno2w-CCD-03-HGPT-DRH-2018-2418","CCD-03-HGPT-DRH-2018-2418-2021-12-01T14:18:26.654Z","CCD-03-HGPT-DRH-2018-2418","CCD-03-HGPT-DRH-2018-2418","ESTUDIO DE CAPTACIÓN Y CONDUCCIÓN DEL AGUA PARA LA IMPLEMENTACIÓN DE UN SISTEMA DE ABREVADEROS PARA EL GANADO BOVINO EN LA COMUNIDAD DE SAN PABLO DE MOROGACHO","complete","EC-RUC-1860000130001-2418","GOBIERNO PROVINCIAL DE TUNGURAHUA","2800.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-11-22T18:00:00-05:00","","","","2018-11-22T18:00:00-05:00","2018-11-23T18:00:00-05:00","2018-11-23T18:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2018-12-03T16:00:00-05:00","2018-12-03T16:00:00-05:00","","1"
"ocds-5wno2w-CCD-04-HGPT-DRH-2018-2418","CCD-04-HGPT-DRH-2018-2418-2021-12-01T14:28:32.382Z","CCD-04-HGPT-DRH-2018-2418","CCD-04-HGPT-DRH-2018-2418","PLAN DE NEGOCIOS DE UNA MICROEMPRESA DE PRODUCCIÓN, PROCESAMIENTO Y COMERCIALIZACIÓN DE ABONO ORGÁNICO COMPOSTADO PARA LA ASOCIACIÓN ASOPROBH.","complete","EC-RUC-1860000130001-2418","GOBIERNO PROVINCIAL DE TUNGURAHUA","1785.71","USD","direct","Contratacion directa","services","ratedCriteria","2018-12-03T18:00:00-05:00","","","","2018-12-03T18:00:00-05:00","2018-12-04T18:00:00-05:00","2018-12-04T18:00:00-05:00","1","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2018-12-19T11:00:00-05:00","2018-12-19T11:00:00-05:00","","1"
"ocds-5wno2w-CCD-05-HGPT-DRH-2018-2418","CCD-05-HGPT-DRH-2018-2418-2021-12-01T14:21:14.390Z","CCD-05-HGPT-DRH-2018-2418","CCD-05-HGPT-DRH-2018-2418","CONSULTORIA DEL ESTUDIO DE EVALUACIÓN DE DOS REDES DE CAPTACIÓN, CONDUCCIÓN Y DISTRIBUCIÓN DE AGUA POTABLE EN EL SECTOR CENSO POALÓ Y; LA RED DEL SISTEMA DE CAPTACIÓN, CONDUCCIÓN  Y DISTRIBUCIÓN  DE AGUA POTABLE EN EL CENTRO DE LA PARROQUIA SAN JOSÉ DE POALO,  REAPERTURA","complete","EC-RUC-1860000130001-2418","GOBIERNO PROVINCIAL DE TUNGURAHUA","42597.10","USD","direct","Contratacion directa","services","ratedCriteria","2018-11-26T18:00:00-05:00","","","","2018-11-26T18:00:00-05:00","2018-11-27T20:00:00-05:00","2018-11-27T20:00:00-05:00","1","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2018-12-14T16:00:00-05:00","2018-12-14T16:00:00-05:00","","1"
"ocds-5wno2w-CCD-06-HGPT-DRH-2018-2418","CCD-06-HGPT-DRH-2018-2418-2021-12-01T14:34:40.955Z","CCD-06-HGPT-DRH-2018-2418","CCD-06-HGPT-DRH-2018-2418","ESTUDIOS Y DISEÑOS DE LA CONDUCCIÓN PRINCIPAL Y RIEGO TECNIFICADO PARA EL SECTOR LLIGÑAG, PARROQUIA ULBA CANTÓN BAÑOS","complete","EC-RUC-1860000130001-2418","GOBIERNO PROVINCIAL DE TUNGURAHUA","22400.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-12-11T18:00:00-05:00","","","","2018-12-11T18:00:00-05:00","2018-12-12T18:00:00-05:00","2018-12-12T18:00:00-05:00","1","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2018-12-28T16:00:00-05:00","2018-12-28T16:00:00-05:00","","1"
"ocds-5wno2w-CCD-07-HGPT-DRH-2018-2418","CCD-07-HGPT-DRH-2018-2418-2021-12-01T14:34:28.364Z","CCD-07-HGPT-DRH-2018-2418","CCD-07-HGPT-DRH-2018-2418","CONSULTORÍA DE FACTIBILIDAD FINANCIERA Y EL PLAN DE NEGOCIOS DE UNA MICROEMPRESA DE PRODUCCIÓN, PROCESAMIENTO Y COMERCIALIZACIÓN DE HELADOS CON EL GRUPO DE INTERÉS DE LA COMUNIDAD DE TELIGOTE","complete","EC-RUC-1860000130001-2418","GOBIERNO PROVINCIAL DE TUNGURAHUA","2678.57","USD","direct","Contratacion directa","services","ratedCriteria","2018-12-11T18:00:00-05:00","","","","2018-12-11T18:00:00-05:00","2018-12-12T18:00:00-05:00","2018-12-12T18:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2019-01-04T18:00:00-05:00","2019-01-04T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-08D04-05-2018-167462","CCD-08D04-05-2018-167462-2021-12-01T14:41:33.367Z","CCD-08D04-05-2018-167462","CCD-08D04-05-2018-167462","FISCALIZACION DEL ADECENTAMIENTO DE LOS CENTROS DE SALUD DEL DISTRITO 08D04 QUININDE LA Y DE LA LAGUNA, UNION DE QUININDE Y ZAPALLO","complete","EC-RUC-0860004580001-167462","DIRECCION DISTRITAL 08D04 - QUININDE - SALUD","12000.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-12-18T20:00:00-05:00","","","","2018-12-18T20:00:00-05:00","2018-12-19T20:00:00-05:00","2018-12-19T20:00:00-05:00","1","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2018-12-27T12:00:00-05:00","2018-12-27T12:00:00-05:00","","1"
"ocds-5wno2w-CCD-08D04-PRO-02-201-167462","CCD-08D04-PRO-02-201-167462-2021-12-01T16:33:03.454Z","CCD-08D04-PRO-02-201-167462","CCD-08D04-PRO-02-201-167462","CONTRATACION DE CONSULTORIA PARA EL LICENCIAMIENTO AMBIENTAL DEL HOSPITAL PADRE ALBERTO BUFFONI","complete","EC-RUC-0860004580001-167462","DIRECCION DISTRITAL 08D04 - QUININDE - SALUD","6800.00","USD","direct","Contratacion directa","services","ratedCriteria","2018-10-17T17:00:00-05:00","","","","2018-10-17T17:00:00-05:00","2018-10-18T17:00:00-05:00","2018-10-18T17:00:00-05:00","1","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2018-10-31T20:00:00-05:00","2018-10-31T20:00:00-05:00","","1"
