"ocid","release_id","id","title","description","status","procuringEntity_id","procuringEntity_name","value_amount","value_currency","procurementMethod","procurementMethodDetails","mainProcurementCategory","awardCriteria","tenderPeriod_startDate","tenderPeriod_endDate","tenderPeriod_maxExtentDate","tenderPeriod_durationInDays","enquiryPeriod_startDate","enquiryPeriod_endDate","enquiryPeriod_maxExtentDate","enquiryPeriod_durationInDays","hasEnquiries","eligibilityCriteria","awardPeriod_startDate","awardPeriod_endDate","awardPeriod_maxExtentDate","awardPeriod_durationInDays","numberOfTenderers"
"ocds-5wno2w-CCD-GADPLE-002-2020-98257","CCD-GADPLE-002-2020-98257-2021-11-29T14:19:20.688Z","CCD-GADPLE-002-2020-98257","CCD-GADPLE-002-2020-98257","CONSULTORIA PARA LA ELABORACIÓN DE ESTUDIO PARA EL EMBAULADO DE UN PASO DE AGUA EN LA COMUNIDAD CUBINCHE DE LA PARROQUIA LA ESPERANZA","complete","EC-RUC-1768112770001-98257","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA ESPERANZA","1593.75","USD","direct","Contratacion directa","services","ratedCriteria","2020-02-17T08:00:00-05:00","","","","2020-02-17T08:00:00-05:00","2020-02-18T08:00:00-05:00","2020-02-18T08:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico,Plan de Trabajo","","2020-02-26T17:00:00-05:00","2020-02-26T17:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADPRA-001-2020-140772","CCD-GADPRA-001-2020-140772-2021-11-29T14:19:45.516Z","CCD-GADPRA-001-2020-140772","CCD-GADPRA-001-2020-140772","Contratación de la consultoría para la actualización del Plan De Desarrollo Y Ordenamiento Territorial De La Parroquia Alluriquín.","complete","EC-RUC-1768117060001-140772","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL ALLURIQUIN ","20000.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-02-18T19:00:00-05:00","","","","2020-02-18T19:00:00-05:00","2020-02-19T09:00:00-05:00","2020-02-19T09:00:00-05:00","","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2020-02-21T14:15:00-05:00","2020-02-21T14:15:00-05:00","","1"
"ocds-5wno2w-CCD-GADPREL-2020-001-158257","CCD-GADPREL-2020-001-158257-2021-11-29T14:16:48.198Z","CCD-GADPREL-2020-001-158257","CCD-GADPREL-2020-001-158257","Actualizar el Plan de Desarrollo y Ordenamiento Territorial del Gobierno Autónomo Descentralizado Parroquial Rural El Laurel”.","complete","EC-RUC-0968538310001-158257","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL LAUREL","24000.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-01-27T09:00:00-05:00","","","","2020-01-27T09:00:00-05:00","2020-01-28T09:00:00-05:00","2020-01-28T09:00:00-05:00","1","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Instrumentos y equipos disponibles","","2020-01-30T14:00:00-05:00","2020-01-30T14:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADPRJM-001-2020-171448","CCD-GADPRJM-001-2020-171448-2021-11-29T14:23:50.849Z","CCD-GADPRJM-001-2020-171448","CCD-GADPRJM-001-2020-171448","CONSULTORIA PARA LA ACTUALIZACION DEL PLAN DE ORDENAMIENTO TERRITORIAL DEL GOBIERNO PARROQUIAL RURAL JESÚS MARÍA - CANTON NARANJAL PROVINCIA DEL GUAYAS","complete","EC-RUC-0968538580001-171448","GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA JESUS MARIA","24000.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-03-20T12:00:00-05:00","","","","2020-03-20T12:00:00-05:00","2020-03-23T10:00:00-05:00","2020-03-23T10:00:00-05:00","2","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2020-03-27T16:30:00-05:00","2020-03-27T16:30:00-05:00","","1"
"ocds-5wno2w-CDC-AN-001-2020-2761","CDC-AN-001-2020-2761-2021-11-29T14:20:45.392Z","CDC-AN-001-2020-2761","CDC-AN-001-2020-2761","Contratación de una empresa auditora para la certificación conforme a la norma ISO 37001: 2016 Sistema Anti soborno","complete","EC-RUC-1760000150001-2761","ASAMBLEA NACIONAL","15350.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-02-26T18:00:00-05:00","","","","2020-02-26T18:00:00-05:00","2020-02-27T15:00:00-05:00","2020-02-27T15:00:00-05:00","","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2020-03-09T18:30:00-05:00","2020-03-09T18:30:00-05:00","","1"
"ocds-5wno2w-CDC-001-EMOVEP-2020-315805","CDC-001-EMOVEP-2020-315805-2021-11-29T14:36:04.928Z","CDC-001-EMOVEP-2020-315805","CDC-001-EMOVEP-2020-315805","ACTUALIZACIÓN Y REDISEÑO DEL ORGÁNICO INSTITUCIONAL, MANUAL DE FUNCIONES Y PERFILES DE CARGO, MEDIANTE EL ESTUDIO DE TIEMPOS Y MOVIMIENTOS Y LA VALORACIÓN DE CARGOS DE LA EMOV PARA UNA ADECUADA GESTIÓN DEL TALENTO HUMANO","complete","EC-RUC-0160049360001-315805","EMPRESA PUBLICA DE MOVILIDAD TRANSITO Y TRANSPORTE DE CUENCA","49791.45","USD","direct","Contratacion directa","services","ratedCriteria","2020-07-28T12:00:00-05:00","","","","2020-07-28T12:00:00-05:00","2020-07-29T12:00:00-05:00","2020-07-29T12:00:00-05:00","1","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2020-08-11T16:00:00-05:00","2020-08-11T16:00:00-05:00","","1"
"ocds-5wno2w-CDC-001-FMPTC-2020-96181","CDC-001-FMPTC-2020-96181-2021-11-29T14:18:30.421Z","CDC-001-FMPTC-2020-96181","CDC-001-FMPTC-2020-96181","CONTRATACIÓN DE ESTUDIO QUE DISEÑE UN MODELO DE PROGRAMA PARA ACCESO A MERCADOS INTERNACIONALES Y TRANSFERENCIA DE CAPACIDADES","complete","EC-RUC-0190332500001-96181","Fundación Municipal ""Turismo para Cuenca""","31250.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-02-11T14:00:00-05:00","","","","2020-02-11T14:00:00-05:00","2020-02-12T10:00:00-05:00","2020-02-12T10:00:00-05:00","","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2020-02-18T16:00:00-05:00","2020-02-18T16:00:00-05:00","","1"
"ocds-5wno2w-CDC-001-GADPRA-2020-111926","CDC-001-GADPRA-2020-111926-2021-11-29T14:16:18.048Z","CDC-001-GADPRA-2020-111926","CDC-001-GADPRA-2020-111926","ACTUALIZACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL  DE LA PARROQUIA AMBATILLO","complete","EC-RUC-1865019260001-111926","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE AMBATILLO","21000.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-01-14T14:00:00-05:00","","","","2020-01-14T14:00:00-05:00","2020-01-15T11:00:00-05:00","2020-01-15T11:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2020-01-22T17:00:00-05:00","2020-01-22T17:00:00-05:00","","1"
"ocds-5wno2w-CDC-001-GADPRG-2020.-165930","CDC-001-GADPRG-2020.-165930-2021-11-29T14:17:45.019Z","CDC-001-GADPRG-2020.-165930","CDC-001-GADPRG-2020.-165930","ACTUALIZACION DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL DE LA PARROQUIA GUAYAS DEL CANTON EL EMPALME","complete","EC-RUC-0968548380001-165930","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL GUAYAS","17000.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-02-05T14:00:00-05:00","","","","2020-02-05T14:00:00-05:00","2020-02-05T15:00:00-05:00","2020-02-05T15:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Programación de los Servicios","","2020-02-11T17:00:00-05:00","2020-02-11T17:00:00-05:00","","1"
"ocds-5wno2w-CDC-001-GADPRSPB-202-125304","CDC-001-GADPRSPB-202-125304-2021-11-29T14:16:25.978Z","CDC-001-GADPRSPB-202-125304","CDC-001-GADPRSPB-202-125304","ACTUALIZACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL DE SAN PEDRO DE LA BENDITA, CANTÓN CATAMAYO, PROVINCIA DE LOJA","complete","EC-RUC-1160023370001-125304","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN PEDRO DE LA BENDITA","16000.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-01-20T11:00:00-05:00","","","","2020-01-20T11:00:00-05:00","2020-01-21T11:00:00-05:00","2020-01-21T11:00:00-05:00","1","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2020-02-03T17:30:00-05:00","2020-02-03T17:30:00-05:00","","1"
"ocds-5wno2w-CDC-001-GEL-2020-111443","CDC-001-GEL-2020-111443-2021-11-29T14:20:12.251Z","CDC-001-GEL-2020-111443","CDC-001-GEL-2020-111443","CONSULTORIA PARA LA “ACTUALIZACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO DE LA PARROQUIA EL IDEAL DE CONFORMIDAD AL MARCO NORMATIVO NACIONAL VIGENTE”","complete","EC-RUC-1460018150001-111443","Gobierno autónomo descentralizado parroquial rurral de el Ideal","15000.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-02-20T17:00:00-05:00","","","","2020-02-20T17:00:00-05:00","2020-02-21T17:00:00-05:00","2020-02-21T17:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia Específica","","2020-03-06T18:00:00-05:00","2020-03-06T18:00:00-05:00","","1"
"ocds-5wno2w-CDC-002-GADMA-2020-2741","CDC-002-GADMA-2020-2741-2021-11-29T14:33:34.088Z","CDC-002-GADMA-2020-2741","CDC-002-GADMA-2020-2741","ELABORACIÓN DE LAS AUDITORIAS DE LOS INFORMES DE PRODUCCION DE LOS LIBRES APROVECHAMIENTOS CORRESPONDIENTES AL PRIMER Y SEGUNDO SEMESTRE DEL 2020","complete","EC-RUC-1560000430001-2741","GOBIERNO MUNICIPAL DE ARCHIDONA","5880.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-07-07T20:00:00-05:00","","","","2020-07-07T20:00:00-05:00","2020-07-08T20:00:00-05:00","2020-07-08T20:00:00-05:00","1","","Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2020-07-14T14:00:00-05:00","2020-07-14T14:00:00-05:00","","1"
"ocds-5wno2w-CDC-002-GADSI-2020-128299","CDC-002-GADSI-2020-128299-2021-11-29T14:34:13.416Z","CDC-002-GADSI-2020-128299","CDC-002-GADSI-2020-128299","Contratar un consultor que realice el levantamiento de fichas técnicas para la postulación  y acompañamiento en todos los procesos a  50 artesanos para el reconocimiento MEDALLA CIDAP 2020 y el reconocimiento artesanal territorial a la parroquia, con el fin de promocionar a San Antonio a nivel nacional e internacional","complete","EC-RUC-1060014480001-128299","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN ANTONIO","6200.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-07-13T19:45:00-05:00","","","","2020-07-13T19:45:00-05:00","2020-07-14T12:00:00-05:00","2020-07-14T12:00:00-05:00","","TRUE","Experiencia General,Experiencia Personal Técnico","","2020-07-24T11:52:00-05:00","2020-07-24T11:52:00-05:00","","1"
"ocds-5wno2w-CDC-003-GADT-2020-114914","CDC-003-GADT-2020-114914-2021-11-29T14:22:47.853Z","CDC-003-GADT-2020-114914","CDC-003-GADT-2020-114914","ESTUDIO Y DISEÑO PARA LA CANCHA SINTETICA DE USO MULTIPLE DEL RECINTO EL PROGRESO","complete","EC-RUC-0560020140001-114914","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE EL TINGO","6500.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-03-11T13:00:00-05:00","","","","2020-03-11T13:00:00-05:00","2020-03-11T15:00:00-05:00","2020-03-11T15:00:00-05:00","","","Experiencia General,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles,Participación Nacional","","2020-03-13T12:45:00-05:00","2020-03-13T12:45:00-05:00","","1"
"ocds-5wno2w-CDC012020GADPH-117483","CDC012020GADPH-117483-2021-11-29T14:16:48.057Z","CDC012020GADPH-117483","CDC012020GADPH-117483","ACTUALIZACIÓN DEL PLAN DE ORDENAMIENTO TERRITORIAL DE LA PARROQUIA HUAMBI, DEL CANTÓN SUCÚA","complete","EC-RUC-1460015640001-117483","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE HUAMBI","22321.43","USD","direct","Contratacion directa","services","ratedCriteria","2020-01-27T09:00:00-05:00","","","","2020-01-27T09:00:00-05:00","2020-01-27T14:00:00-05:00","2020-01-27T14:00:00-05:00","","","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2020-01-31T12:00:00-05:00","2020-01-31T12:00:00-05:00","","1"
"ocds-5wno2w-CDC012020GADPRC-123631","CDC012020GADPRC-123631-2021-11-29T14:18:43.270Z","CDC012020GADPRC-123631","CDC012020GADPRC-123631","Actualizar / Elaborar el Plan de Desarrollo y Ordenamiento Territorial del Gobierno Autónomo Descentralizado Parroquial de Copal","complete","EC-RUC-1460014910001-123631","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE COPAL","17857.14","USD","direct","Contratacion directa","services","ratedCriteria","2020-02-12T15:00:00-05:00","","","","2020-02-12T15:00:00-05:00","2020-02-12T16:00:00-05:00","2020-02-12T16:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2020-02-19T12:00:00-05:00","2020-02-19T12:00:00-05:00","","1"
"ocds-5wno2w-CDC-01-GADPEA-2020-109189","CDC-01-GADPEA-2020-109189-2021-11-29T14:16:35.786Z","CDC-01-GADPEA-2020-109189","CDC-01-GADPEA-2020-109189","Contratar la Consultoría que permita obtener el “Plan de Promoción Turística del Gobierno Autónomo Descentralizado Parroquial Rural El Altar y sus comunidades”.","complete","EC-RUC-0660823420001-109189","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE EL ALTAR","6600.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-01-22T16:00:00-05:00","","","","2020-01-22T16:00:00-05:00","2020-01-23T16:00:00-05:00","2020-01-23T16:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2020-02-03T15:00:00-05:00","2020-02-03T15:00:00-05:00","","1"
"ocds-5wno2w-CDC-01-GADPRLP-2020-114911","CDC-01-GADPRLP-2020-114911-2021-11-29T14:16:18.192Z","CDC-01-GADPRLP-2020-114911","CDC-01-GADPRLP-2020-114911","ELABORAR LA ACTUALIZACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL DE LAS PAMPAS.","complete","EC-RUC-0560017860001-114911","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LAS PAMPAS","10000.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-01-15T12:00:00-05:00","","","","2020-01-15T12:00:00-05:00","2020-01-16T12:00:00-05:00","2020-01-16T12:00:00-05:00","1","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2020-01-23T16:00:00-05:00","2020-01-23T16:00:00-05:00","","1"
"ocds-5wno2w-CDC-EECS-DT-02-2020-56835","CDC-EECS-DT-02-2020-56835-2021-11-29T14:24:31.345Z","CDC-EECS-DT-02-2020-56835","CDC-EECS-DT-02-2020-56835","AUDITORÍA DE SEGURIDAD EN ISP","complete","EC-RUC-0190003809001-56835","EMPRESA ELECTRICA REGIONAL CENTROSUR C.A.","6338.39","USD","direct","Contratacion directa","services","ratedCriteria","2020-03-31T18:00:00-05:00","","","","2020-03-31T18:00:00-05:00","2020-04-01T18:00:00-05:00","2020-04-01T18:00:00-05:00","1","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2020-04-15T16:30:00-05:00","2020-04-15T16:30:00-05:00","","1"
"ocds-5wno2w-CDC-AAG-004-2020-27611","CDC-AAG-004-2020-27611-2021-11-29T14:20:46.498Z","CDC-AAG-004-2020-27611","CDC-AAG-004-2020-27611","Levantamiento de campo y medición de la calidad de servicios ofrecidos por distintas entidades que laboran en el aeropuerto José Joaquín de Olmedo 2020.","complete","EC-RUC-0992179619001-27611","AUTORIDAD AEROPORTUARIA DE GUAYAQUIL FUNDACION DE LA M.I MUNICIPALIDAD DE GUAYAQUIL","52400.00","USD","direct","Contratacion directa","services","ratedCriteria","2020-02-26T19:00:00-05:00","","","","2020-02-26T19:00:00-05:00","2020-02-27T14:00:00-05:00","2020-02-27T14:00:00-05:00","","","Experiencia General,Experiencia Específica","","2020-03-04T18:00:00-05:00","2020-03-04T18:00:00-05:00","","1"
