"ocid","release_id","id","title","description","status","procuringEntity_id","procuringEntity_name","value_amount","value_currency","procurementMethod","procurementMethodDetails","mainProcurementCategory","awardCriteria","tenderPeriod_startDate","tenderPeriod_endDate","tenderPeriod_maxExtentDate","tenderPeriod_durationInDays","enquiryPeriod_startDate","enquiryPeriod_endDate","enquiryPeriod_maxExtentDate","enquiryPeriod_durationInDays","hasEnquiries","eligibilityCriteria","awardPeriod_startDate","awardPeriod_endDate","awardPeriod_maxExtentDate","awardPeriod_durationInDays","numberOfTenderers"
"ocds-5wno2w-CCD01-16AGROPZACHIN-324558","CCD01-16AGROPZACHIN-324558-2021-12-02T08:47:20.014Z","CCD01-16AGROPZACHIN-324558","CCD01-16AGROPZACHIN-324558","ELABORACIÓN DEL REGLAMENTO DE SEGURIDAD Y SALUD OCUPACIONAL PARA LA EMPRESA PÚBLICA PARA EL FOMENTO AGROPECUARIO Y PRODUCTIVO DE ZAMORA CHINCHIPE","complete","EC-RUC-1960144540001-324558","EMPRESA PUBLICA PARA EL FOMENTO AGROPECUARIO Y PRODUCTIVO DE ZAMORA CHINCHIPE AGROPZACHIN EP","1008.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-06-27T15:00:00-05:00","","","","2016-06-27T15:00:00-05:00","2016-06-28T15:00:00-05:00","2016-06-28T15:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2016-07-08T15:00:00-05:00","2016-07-08T15:00:00-05:00","","1"
"ocds-5wno2w-CDC-GAD-I-006-2016-2783","CDC-GAD-I-006-2016-2783-2021-12-02T08:23:51.192Z","CDC-GAD-I-006-2016-2783","CDC-GAD-I-006-2016-2783","ACTUALIZACIÓN Y MANTENIMIENTO DEL CATASTRO PREDIAL RURAL","complete","EC-RUC-1060000260001-2783","GOBIERNO AUTONOMO DESCENTRALIZADO DE SAN MIGUEL DE IBARRA","40178.57","USD","direct","Contratacion directa","services","ratedCriteria","2016-05-23T18:00:00-05:00","","","","2016-05-23T18:00:00-05:00","2016-05-24T18:00:00-05:00","2016-05-24T18:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2016-06-06T20:00:00-05:00","2016-06-06T20:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADM-Z-007-2016-31595","CCD-GADM-Z-007-2016-31595-2021-12-02T09:56:38.038Z","CCD-GADM-Z-007-2016-31595","CCD-GADM-Z-007-2016-31595","DIAGNÓSTICO DE LA SITUACIÓN GENERAL DEL ARCHIVO HISTÓRICO MUNICIPAL JUAN ORDÓÑEZ DEL GAD MUNICIPAL DE ZARUMA.","complete","EC-RUC-0760001150001-31595","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ZARUMA","7000.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-09-15T11:00:00-05:00","","","","2016-09-15T11:00:00-05:00","2016-09-15T15:30:00-05:00","2016-09-15T15:30:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2016-09-20T17:00:00-05:00","2016-09-20T17:00:00-05:00","","1"
"ocds-5wno2w-C-001-GADPACCHA-2016-95732","C-001-GADPACCHA-2016-95732-2021-12-02T12:45:29.035Z","C-001-GADPACCHA-2016-95732","C-001-GADPACCHA-2016-95732","Encontrar la mejor solución a los problemas de retiros en la construcción de las viviendas que se encuentran en la vía principal que se requiere ser intervenida y tener una mejor distribución y delimitación de las aceras que serán de uso público y que en nuestro caso se vuelve de gran importancia para tránsito peatonal, así como tener un crecimiento ordenado y estético urbano funcional.  Proponer un sistema constructivo para la construcción de la casa comunal en el sector, de acuerdo a las necesidades de la población y por las condiciones del suelo de la comunidad de Auzhangata. Disponer de un espacio para la práctica y ejercitación del barrio centro parroquial, convirtiendo en un lugar de esparcimiento y reunión para la actividad física.","complete","EC-RUC-0160029250001-95732","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE PACCHA","10530.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-05-26T12:00:00-05:00","","","","2016-05-26T12:00:00-05:00","2016-05-26T13:00:00-05:00","2016-05-26T13:00:00-05:00","","","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2016-05-31T18:00:00-05:00","2016-05-31T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-001-GADPRP-2016-122672","CCD-001-GADPRP-2016-122672-2021-12-02T07:55:36.455Z","CCD-001-GADPRP-2016-122672","CCD-001-GADPRP-2016-122672","CONSULTORÍA PARA EL DISEÑO DE 4 PROYECTOS EN BENEFICIO DE LOS GRUPOS DE ATENCIÓN PRIORITARIA DE LA PARROQUIA PINLLOPATA, CANTÓN PANGUA.","complete","EC-RUC-0560017780001-122672","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PINLLOPATA","5500.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-04-20T08:00:00-05:00","","","","2016-04-20T08:00:00-05:00","2016-04-21T08:00:00-05:00","2016-04-21T08:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2016-04-27T14:00:00-05:00","2016-04-27T14:00:00-05:00","","1"
"ocds-5wno2w-CCD-002-CCI-ZSO-2016-253178","CCD-002-CCI-ZSO-2016-253178-2021-12-02T09:16:28.117Z","CCD-002-CCI-ZSO-2016-253178","CCD-002-CCI-ZSO-2016-253178","ESTUDIO DE SUELOS EN ÁREA DE PLANTAS DE RLL PARA INGENIERÍA CONCEPTUAL  DEL PROYECTO “IMPLEMENTACIÓN DE LA UNIDAD DE VACÍO EN REFINERÍA LA LIBERTAD“","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","17030.19","USD","direct","Contratacion directa","services","ratedCriteria","2016-07-29T18:00:00-05:00","","","","2016-07-29T18:00:00-05:00","2016-08-01T10:00:00-05:00","2016-08-01T10:00:00-05:00","2","","Otros Parámetros de Calificación,Experiencia Específica","","2016-08-05T18:00:00-05:00","2016-08-05T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-002-EPP-ZOR-2016-253178","CCD-002-EPP-ZOR-2016-253178-2021-12-02T08:14:16.672Z","CCD-002-EPP-ZOR-2016-253178","CCD-002-EPP-ZOR-2016-253178","CONSULTORÍA PARA REINGENIERIA DEL SISTEMA DCI DE LA ESTACIÓN DE CAPTACIÓN SUR","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","57500.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-05-11T09:00:00-05:00","","","","2016-05-11T09:00:00-05:00","2016-05-12T09:00:00-05:00","2016-05-12T09:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2016-06-03T18:00:00-05:00","2016-06-03T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-003-CCI-ZSO-2016-253178","CCD-003-CCI-ZSO-2016-253178-2021-12-02T09:59:47.456Z","CCD-003-CCI-ZSO-2016-253178","CCD-003-CCI-ZSO-2016-253178","ANALISIS DE EFICIENCIA ENERGETICA Y EVALUACIONES MCA Y MLPQ DE MOTORES ELECTRICOS DE MEDIA TENSION PP1A-B-C DE PLANTA PARSONS","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","49261.64","USD","direct","Contratacion directa","services","ratedCriteria","2016-09-20T07:30:00-05:00","","","","2016-09-20T07:30:00-05:00","2016-09-21T11:00:00-05:00","2016-09-21T11:00:00-05:00","1","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2016-09-28T18:00:00-05:00","2016-09-28T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-003-EPP-ZOR-2016-253178","CCD-003-EPP-ZOR-2016-253178-2021-12-02T08:29:36.894Z","CCD-003-EPP-ZOR-2016-253178","CCD-003-EPP-ZOR-2016-253178","SERVICIO DE ASESORÍA Y ASISTENCIA TÉCNICA PARA LA IMPLEMENTACIÓN Y SEGUIMIENTO DEL SISTEMA PRIMAVERA P6 DURANTE LAS ETAPAS DE PLANIFICACIÓN, EJECUCIÓN Y CIERRE DE LOS PAROS PROGRAMADOS DE PLANTA DE GAS Y REFINERÍA AMAZONAS 2","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","43920.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-06-01T12:00:00-05:00","","","","2016-06-01T12:00:00-05:00","2016-06-02T18:00:00-05:00","2016-06-02T18:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2016-06-24T18:00:00-05:00","2016-06-24T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-004-EPP-OSC-2016-253178","CCD-004-EPP-OSC-2016-253178-2021-12-02T06:53:15.320Z","CCD-004-EPP-OSC-2016-253178","CCD-004-EPP-OSC-2016-253178","ESTUDIOS PARA DETERMINAR EL MARGEN DE COMERCIALIZACIÓN DE COMBUSTIBLES EN EL SEGMENTO AUTOMOTRIZ, SU DISTRIBUCIÓN ENTRE COMERCIALIZADORA Y DISTRIBUIDOR Y EL PRECIO DE VENTA AL PÚBLICO SEGMENTADO A NIVEL NACIONAL DE LA GASOLINA SUPER","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","59600.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-02-10T10:00:00-05:00","","","","2016-02-10T10:00:00-05:00","2016-02-10T11:00:00-05:00","2016-02-10T11:00:00-05:00","","","Experiencia General,Experiencia Personal Técnico,Plan de Trabajo","","2016-02-17T10:00:00-05:00","2016-02-17T10:00:00-05:00","","1"
"ocds-5wno2w-CCD-004-EPP-ZOR-2016-253178","CCD-004-EPP-ZOR-2016-253178-2021-12-02T09:16:31.566Z","CCD-004-EPP-ZOR-2016-253178","CCD-004-EPP-ZOR-2016-253178","Contratación de Servicios de Consultoría Técnica Especializada para Poner a Punto el proceso de Validación y Estimación de la Incertidumbre de Diez Métodos de Ensayo para Acreditación-Norma NTE INEN ISO/IEC 17025:2006","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","40000.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-08-01T09:00:00-05:00","","","","2016-08-01T09:00:00-05:00","2016-08-02T09:00:00-05:00","2016-08-02T09:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2016-08-31T18:00:00-05:00","2016-08-31T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-005-CCI-ZSO-2016-253178","CCD-005-CCI-ZSO-2016-253178-2021-12-02T09:59:42.311Z","CCD-005-CCI-ZSO-2016-253178","CCD-005-CCI-ZSO-2016-253178","AUDITORÍA Y PROPUESTA PARA OPTIMIZAR LOS SISTEMAS DE MEDICIÓN DE CORROSIÓN DE EQUIPOS Y TUBERÍAS INSTALADOS EN LAS PLANTAS PARSONS, UNIVERSAL Y CAUTIVO DE REFINERÍA LA LIBERTAD","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","53403.42","USD","direct","Contratacion directa","services","ratedCriteria","2016-09-19T18:00:00-05:00","","","","2016-09-19T18:00:00-05:00","2016-09-21T10:00:00-05:00","2016-09-21T10:00:00-05:00","1","TRUE","Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2016-10-04T18:00:00-05:00","2016-10-04T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-005-GADMCJ-2016-70755","CCD-005-GADMCJ-2016-70755-2021-12-02T12:48:22.319Z","CCD-005-GADMCJ-2016-70755","CCD-005-GADMCJ-2016-70755","Fiscalizacion de la Implementacion de Gestion de Desechos Solidos del Canton Jama, Provincia de Manabi","complete","EC-RUC-1360020740001-70755","Ilustre Municipalidad del Cantón Jama","33494.71","USD","direct","Contratacion directa","services","ratedCriteria","2016-07-04T20:30:00-05:00","","","","2016-07-04T20:30:00-05:00","2016-07-05T22:30:00-05:00","2016-07-05T22:30:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2016-07-07T16:30:00-05:00","2016-07-07T16:30:00-05:00","","1"
"ocds-5wno2w-CCD-006-GADMCJ-2016-70755","CCD-006-GADMCJ-2016-70755-2021-12-02T09:16:13.575Z","CCD-006-GADMCJ-2016-70755","CCD-006-GADMCJ-2016-70755","ASESORÍA TÉCNICA Y JURÍDICA PARA LA ACTUALIZACIÓN DE REGLAMENTOS, MANUALES, INSTRUCTIVOS, ORDENANZAS CON EL MARCO CONSTITUCIONAL Y LEGAL VIGENTE; ASÍ COMO LA ELABORACIÓN DE INSTRUCTIVOS PARA EL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN JAMA","complete","EC-RUC-1360020740001-70755","Ilustre Municipalidad del Cantón Jama","50000.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-07-29T17:00:00-05:00","","","","2016-07-29T17:00:00-05:00","2016-07-29T18:00:00-05:00","2016-07-29T18:00:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2016-08-04T16:00:00-05:00","2016-08-04T16:00:00-05:00","","1"
"ocds-5wno2w-CCD-024-EPP-OSC-2016-253178","CCD-024-EPP-OSC-2016-253178-2021-12-02T10:44:05.075Z","CCD-024-EPP-OSC-2016-253178","CCD-024-EPP-OSC-2016-253178","INSPECCIÓN TÉCNICA, DISEÑOS Y ESTUDIOS DE INGENIERÍA CONCEPTUAL, BÁSICA Y DE DETALLE PARA LA MODERNIZACIÓN Y REMODELACIÓN DEL DEPÓSITO DE PESCA ARTESANAL LIMONES, UBICADO EN LA PROVINCIA DE ESMERALDAS-CANTÓN ELOY ALFARO","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","29300.94","USD","direct","Contratacion directa","services","ratedCriteria","2016-11-01T10:30:00-05:00","","","","2016-11-01T10:30:00-05:00","2016-11-01T19:00:00-05:00","2016-11-01T19:00:00-05:00","","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2016-11-16T19:00:00-05:00","2016-11-16T19:00:00-05:00","","1"
"ocds-5wno2w-CCD-026-EPP-OSC-2016-253178","CCD-026-EPP-OSC-2016-253178-2021-12-02T10:22:02.488Z","CCD-026-EPP-OSC-2016-253178","CCD-026-EPP-OSC-2016-253178","“EVALUACIÓN AMBIENTAL DEL SUBSUELO EN LAS ÁREAS EXTERNAS DE LA ESTACIÓN DE SERVICIO PETROCOMERCIAL AMAZONAS”","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","38000.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-10-13T09:00:00-05:00","","","","2016-10-13T09:00:00-05:00","2016-10-14T16:00:00-05:00","2016-10-14T16:00:00-05:00","1","TRUE","Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2016-10-25T16:00:00-05:00","2016-10-25T16:00:00-05:00","","1"
"ocds-5wno2w-CCD-028-EPP-OSC-2016-253178","CCD-028-EPP-OSC-2016-253178-2021-12-02T10:45:31.447Z","CCD-028-EPP-OSC-2016-253178","CCD-028-EPP-OSC-2016-253178","ASISTENCIA TÉNICA PARA OPERACIÓN DE EQUIPO ESPECIALIZADO TD WILLIANSOM PARA CAMBIO DE TRAMO EN KM 171+227 DEL SOTE","complete","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","45000.00","USD","direct","Contratacion directa","services","ratedCriteria","2016-11-01T18:00:00-05:00","","","","2016-11-01T18:00:00-05:00","2016-11-07T18:00:00-05:00","2016-11-07T18:00:00-05:00","6","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Programación de los Servicios,Instrumentos y equipos disponibles","","2016-11-17T18:00:00-05:00","2016-11-17T18:00:00-05:00","","1"
